"","GroupCode","Company","AccidentYear","DevelopmentYear","Lag","CumulativeIncurred","CumulativePaid","IBNR","DirectEP","CededEP","NetEP","Single","Reserve1997"
"9292",14370,"Lebanon Mut Ins Co",1997,1998,2,274,51,140,824,173,651,1,586
"9293",14370,"Lebanon Mut Ins Co",1997,1999,3,232,136,78,824,173,651,1,586
"9294",14370,"Lebanon Mut Ins Co",1997,2000,4,207,146,31,824,173,651,1,586
"9295",14370,"Lebanon Mut Ins Co",1997,2001,5,196,176,17,824,173,651,1,586
"9296",14370,"Lebanon Mut Ins Co",1997,2002,6,184,176,5,824,173,651,1,586
"9297",14370,"Lebanon Mut Ins Co",1997,2003,7,194,183,2,824,173,651,1,586
"9298",14370,"Lebanon Mut Ins Co",1997,2004,8,183,183,0,824,173,651,1,586
"9299",14370,"Lebanon Mut Ins Co",1997,2005,9,183,183,0,824,173,651,1,586
"9300",14370,"Lebanon Mut Ins Co",1997,2006,10,183,183,0,824,173,651,1,586
"9301",14427,"Louisiana Farm Bureau Mut Ins Co",1988,1988,1,0,0,0,0,0,0,1,75
"9302",14427,"Louisiana Farm Bureau Mut Ins Co",1988,1989,2,0,0,0,0,0,0,1,75
"9303",14427,"Louisiana Farm Bureau Mut Ins Co",1988,1990,3,0,0,0,0,0,0,1,75
"9304",14427,"Louisiana Farm Bureau Mut Ins Co",1988,1991,4,0,0,0,0,0,0,1,75
"9305",14427,"Louisiana Farm Bureau Mut Ins Co",1988,1992,5,0,0,0,0,0,0,1,75
"9306",14427,"Louisiana Farm Bureau Mut Ins Co",1988,1993,6,3,2,0,0,0,0,1,75
"9307",14427,"Louisiana Farm Bureau Mut Ins Co",1988,1994,7,2,2,0,0,0,0,1,75
"9308",14427,"Louisiana Farm Bureau Mut Ins Co",1988,1995,8,3,3,0,0,0,0,1,75
"9309",14427,"Louisiana Farm Bureau Mut Ins Co",1988,1996,9,3,3,0,0,0,0,1,75
"9310",14427,"Louisiana Farm Bureau Mut Ins Co",1988,1997,10,4,4,0,0,0,0,1,75
"9311",14427,"Louisiana Farm Bureau Mut Ins Co",1989,1989,1,33,5,28,32,2,30,1,75
"9312",14427,"Louisiana Farm Bureau Mut Ins Co",1989,1990,2,4,4,0,32,2,30,1,75
"9313",14427,"Louisiana Farm Bureau Mut Ins Co",1989,1991,3,4,4,0,32,2,30,1,75
"9314",14427,"Louisiana Farm Bureau Mut Ins Co",1989,1992,4,4,4,0,32,2,30,1,75
"9315",14427,"Louisiana Farm Bureau Mut Ins Co",1989,1993,5,-10,-10,0,32,2,30,1,75
"9316",14427,"Louisiana Farm Bureau Mut Ins Co",1989,1994,6,-10,-10,0,32,2,30,1,75
"9317",14427,"Louisiana Farm Bureau Mut Ins Co",1989,1995,7,-10,-10,0,32,2,30,1,75
"9318",14427,"Louisiana Farm Bureau Mut Ins Co",1989,1996,8,-10,-10,0,32,2,30,1,75
"9319",14427,"Louisiana Farm Bureau Mut Ins Co",1989,1997,9,-10,-10,0,32,2,30,1,75
"9320",14427,"Louisiana Farm Bureau Mut Ins Co",1989,1998,10,-10,-10,0,32,2,30,1,75
"9321",14427,"Louisiana Farm Bureau Mut Ins Co",1990,1990,1,85,46,29,685,657,28,1,75
"9322",14427,"Louisiana Farm Bureau Mut Ins Co",1990,1991,2,84,55,0,685,657,28,1,75
"9323",14427,"Louisiana Farm Bureau Mut Ins Co",1990,1992,3,55,55,0,685,657,28,1,75
"9324",14427,"Louisiana Farm Bureau Mut Ins Co",1990,1993,4,8,8,0,685,657,28,1,75
"9325",14427,"Louisiana Farm Bureau Mut Ins Co",1990,1994,5,11,11,0,685,657,28,1,75
"9326",14427,"Louisiana Farm Bureau Mut Ins Co",1990,1995,6,11,11,0,685,657,28,1,75
"9327",14427,"Louisiana Farm Bureau Mut Ins Co",1990,1996,7,11,11,0,685,657,28,1,75
"9328",14427,"Louisiana Farm Bureau Mut Ins Co",1990,1997,8,11,11,0,685,657,28,1,75
"9329",14427,"Louisiana Farm Bureau Mut Ins Co",1990,1998,9,11,11,0,685,657,28,1,75
"9330",14427,"Louisiana Farm Bureau Mut Ins Co",1990,1999,10,11,11,0,685,657,28,1,75
"9331",14427,"Louisiana Farm Bureau Mut Ins Co",1991,1991,1,207,142,33,707,676,31,1,75
"9332",14427,"Louisiana Farm Bureau Mut Ins Co",1991,1992,2,185,185,0,707,676,31,1,75
"9333",14427,"Louisiana Farm Bureau Mut Ins Co",1991,1993,3,5,0,0,707,676,31,1,75
"9334",14427,"Louisiana Farm Bureau Mut Ins Co",1991,1994,4,33,0,0,707,676,31,1,75
"9335",14427,"Louisiana Farm Bureau Mut Ins Co",1991,1995,5,16,16,0,707,676,31,1,75
"9336",14427,"Louisiana Farm Bureau Mut Ins Co",1991,1996,6,16,16,0,707,676,31,1,75
"9337",14427,"Louisiana Farm Bureau Mut Ins Co",1991,1997,7,16,16,0,707,676,31,1,75
"9338",14427,"Louisiana Farm Bureau Mut Ins Co",1991,1998,8,16,16,0,707,676,31,1,75
"9339",14427,"Louisiana Farm Bureau Mut Ins Co",1991,1999,9,16,16,0,707,676,31,1,75
"9340",14427,"Louisiana Farm Bureau Mut Ins Co",1991,2000,10,16,16,0,707,676,31,1,75
"9341",14427,"Louisiana Farm Bureau Mut Ins Co",1992,1992,1,584,468,54,742,710,32,1,75
"9342",14427,"Louisiana Farm Bureau Mut Ins Co",1992,1993,2,0,0,0,742,710,32,1,75
"9343",14427,"Louisiana Farm Bureau Mut Ins Co",1992,1994,3,0,0,0,742,710,32,1,75
"9344",14427,"Louisiana Farm Bureau Mut Ins Co",1992,1995,4,7,0,0,742,710,32,1,75
"9345",14427,"Louisiana Farm Bureau Mut Ins Co",1992,1996,5,2,2,0,742,710,32,1,75
"9346",14427,"Louisiana Farm Bureau Mut Ins Co",1992,1997,6,3,3,0,742,710,32,1,75
"9347",14427,"Louisiana Farm Bureau Mut Ins Co",1992,1998,7,3,3,0,742,710,32,1,75
"9348",14427,"Louisiana Farm Bureau Mut Ins Co",1992,1999,8,3,3,0,742,710,32,1,75
"9349",14427,"Louisiana Farm Bureau Mut Ins Co",1992,2000,9,3,3,0,742,710,32,1,75
"9350",14427,"Louisiana Farm Bureau Mut Ins Co",1992,2001,10,3,3,0,742,710,32,1,75
"9351",14427,"Louisiana Farm Bureau Mut Ins Co",1993,1993,1,48,0,48,772,738,34,1,75
"9352",14427,"Louisiana Farm Bureau Mut Ins Co",1993,1994,2,30,30,0,772,738,34,1,75
"9353",14427,"Louisiana Farm Bureau Mut Ins Co",1993,1995,3,10,10,0,772,738,34,1,75
"9354",14427,"Louisiana Farm Bureau Mut Ins Co",1993,1996,4,19,20,0,772,738,34,1,75
"9355",14427,"Louisiana Farm Bureau Mut Ins Co",1993,1997,5,31,31,0,772,738,34,1,75
"9356",14427,"Louisiana Farm Bureau Mut Ins Co",1993,1998,6,18,18,0,772,738,34,1,75
"9357",14427,"Louisiana Farm Bureau Mut Ins Co",1993,1999,7,18,18,0,772,738,34,1,75
"9358",14427,"Louisiana Farm Bureau Mut Ins Co",1993,2000,8,18,18,0,772,738,34,1,75
"9359",14427,"Louisiana Farm Bureau Mut Ins Co",1993,2001,9,18,18,0,772,738,34,1,75
"9360",14427,"Louisiana Farm Bureau Mut Ins Co",1993,2002,10,18,18,0,772,738,34,1,75
"9361",14427,"Louisiana Farm Bureau Mut Ins Co",1994,1994,1,0,0,0,838,838,0,1,75
"9362",14427,"Louisiana Farm Bureau Mut Ins Co",1994,1995,2,0,0,0,838,838,0,1,75
"9363",14427,"Louisiana Farm Bureau Mut Ins Co",1994,1996,3,0,0,0,838,838,0,1,75
"9364",14427,"Louisiana Farm Bureau Mut Ins Co",1994,1997,4,0,0,0,838,838,0,1,75
"9365",14427,"Louisiana Farm Bureau Mut Ins Co",1994,1998,5,0,0,0,838,838,0,1,75
"9366",14427,"Louisiana Farm Bureau Mut Ins Co",1994,1999,6,0,0,0,838,838,0,1,75
"9367",14427,"Louisiana Farm Bureau Mut Ins Co",1994,2000,7,0,0,0,838,838,0,1,75
"9368",14427,"Louisiana Farm Bureau Mut Ins Co",1994,2001,8,0,0,0,838,838,0,1,75
"9369",14427,"Louisiana Farm Bureau Mut Ins Co",1994,2002,9,0,0,0,838,838,0,1,75
"9370",14427,"Louisiana Farm Bureau Mut Ins Co",1994,2003,10,0,0,0,838,838,0,1,75
"9371",14427,"Louisiana Farm Bureau Mut Ins Co",1995,1995,1,80,0,80,898,898,0,1,75
"9372",14427,"Louisiana Farm Bureau Mut Ins Co",1995,1996,2,0,0,0,898,898,0,1,75
"9373",14427,"Louisiana Farm Bureau Mut Ins Co",1995,1997,3,0,0,0,898,898,0,1,75
"9374",14427,"Louisiana Farm Bureau Mut Ins Co",1995,1998,4,0,0,0,898,898,0,1,75
"9375",14427,"Louisiana Farm Bureau Mut Ins Co",1995,1999,5,0,0,0,898,898,0,1,75
"9376",14427,"Louisiana Farm Bureau Mut Ins Co",1995,2000,6,0,0,0,898,898,0,1,75
"9377",14427,"Louisiana Farm Bureau Mut Ins Co",1995,2001,7,0,0,0,898,898,0,1,75
"9378",14427,"Louisiana Farm Bureau Mut Ins Co",1995,2002,8,0,0,0,898,898,0,1,75
"9379",14427,"Louisiana Farm Bureau Mut Ins Co",1995,2003,9,0,0,0,898,898,0,1,75
"9380",14427,"Louisiana Farm Bureau Mut Ins Co",1995,2004,10,0,0,0,898,898,0,1,75
"9381",14427,"Louisiana Farm Bureau Mut Ins Co",1996,1996,1,76,0,76,941,941,0,1,75
"9382",14427,"Louisiana Farm Bureau Mut Ins Co",1996,1997,2,0,0,0,941,941,0,1,75
"9383",14427,"Louisiana Farm Bureau Mut Ins Co",1996,1998,3,0,0,0,941,941,0,1,75
"9384",14427,"Louisiana Farm Bureau Mut Ins Co",1996,1999,4,0,0,0,941,941,0,1,75
"9385",14427,"Louisiana Farm Bureau Mut Ins Co",1996,2000,5,0,0,0,941,941,0,1,75
"9386",14427,"Louisiana Farm Bureau Mut Ins Co",1996,2001,6,0,0,0,941,941,0,1,75
"9387",14427,"Louisiana Farm Bureau Mut Ins Co",1996,2002,7,0,0,0,941,941,0,1,75
"9388",14427,"Louisiana Farm Bureau Mut Ins Co",1996,2003,8,0,0,0,941,941,0,1,75
"9389",14427,"Louisiana Farm Bureau Mut Ins Co",1996,2004,9,0,0,0,941,941,0,1,75
"9390",14427,"Louisiana Farm Bureau Mut Ins Co",1996,2005,10,0,0,0,941,941,0,1,75
"9391",14427,"Louisiana Farm Bureau Mut Ins Co",1997,1997,1,76,0,76,1027,1027,0,1,75
"9392",14427,"Louisiana Farm Bureau Mut Ins Co",1997,1998,2,0,0,0,1027,1027,0,1,75
"9393",14427,"Louisiana Farm Bureau Mut Ins Co",1997,1999,3,0,0,0,1027,1027,0,1,75
"9394",14427,"Louisiana Farm Bureau Mut Ins Co",1997,2000,4,0,0,0,1027,1027,0,1,75
"9395",14427,"Louisiana Farm Bureau Mut Ins Co",1997,2001,5,0,0,0,1027,1027,0,1,75
"9396",14427,"Louisiana Farm Bureau Mut Ins Co",1997,2002,6,0,0,0,1027,1027,0,1,75
"9397",14427,"Louisiana Farm Bureau Mut Ins Co",1997,2003,7,0,0,0,1027,1027,0,1,75
"9398",14427,"Louisiana Farm Bureau Mut Ins Co",1997,2004,8,0,0,0,1027,1027,0,1,75
"9399",14427,"Louisiana Farm Bureau Mut Ins Co",1997,2005,9,0,0,0,1027,1027,0,1,75
"9400",14427,"Louisiana Farm Bureau Mut Ins Co",1997,2006,10,0,0,0,1027,1027,0,1,75
"9401",14443,"Madison Mut Ins Co",1988,1988,1,0,0,0,14,9,5,1,15
"9402",14443,"Madison Mut Ins Co",1988,1989,2,0,0,0,14,9,5,1,15
"9403",14443,"Madison Mut Ins Co",1988,1990,3,0,0,0,14,9,5,1,15
"9404",14443,"Madison Mut Ins Co",1988,1991,4,0,0,0,14,9,5,1,15
"9405",14443,"Madison Mut Ins Co",1988,1992,5,0,0,0,14,9,5,1,15
"9406",14443,"Madison Mut Ins Co",1988,1993,6,0,0,0,14,9,5,1,15
"9407",14443,"Madison Mut Ins Co",1988,1994,7,0,0,0,14,9,5,1,15
"9408",14443,"Madison Mut Ins Co",1988,1995,8,0,0,0,14,9,5,1,15
"9409",14443,"Madison Mut Ins Co",1988,1996,9,0,0,0,14,9,5,1,15
"9410",14443,"Madison Mut Ins Co",1988,1997,10,0,0,0,14,9,5,1,15
"9411",14443,"Madison Mut Ins Co",1989,1989,1,50,0,0,16,10,6,1,15
"9412",14443,"Madison Mut Ins Co",1989,1990,2,50,0,0,16,10,6,1,15
"9413",14443,"Madison Mut Ins Co",1989,1991,3,51,0,0,16,10,6,1,15
"9414",14443,"Madison Mut Ins Co",1989,1992,4,51,0,0,16,10,6,1,15
"9415",14443,"Madison Mut Ins Co",1989,1993,5,51,0,0,16,10,6,1,15
"9416",14443,"Madison Mut Ins Co",1989,1994,6,51,0,0,16,10,6,1,15
"9417",14443,"Madison Mut Ins Co",1989,1995,7,51,0,0,16,10,6,1,15
"9418",14443,"Madison Mut Ins Co",1989,1996,8,51,0,0,16,10,6,1,15
"9419",14443,"Madison Mut Ins Co",1989,1997,9,51,0,0,16,10,6,1,15
"9420",14443,"Madison Mut Ins Co",1989,1998,10,51,0,0,16,10,6,1,15
"9421",14443,"Madison Mut Ins Co",1990,1990,1,0,0,0,16,11,5,1,15
"9422",14443,"Madison Mut Ins Co",1990,1991,2,0,0,0,16,11,5,1,15
"9423",14443,"Madison Mut Ins Co",1990,1992,3,0,0,0,16,11,5,1,15
"9424",14443,"Madison Mut Ins Co",1990,1993,4,0,0,0,16,11,5,1,15
"9425",14443,"Madison Mut Ins Co",1990,1994,5,0,0,0,16,11,5,1,15
"9426",14443,"Madison Mut Ins Co",1990,1995,6,0,0,0,16,11,5,1,15
"9427",14443,"Madison Mut Ins Co",1990,1996,7,0,0,0,16,11,5,1,15
"9428",14443,"Madison Mut Ins Co",1990,1997,8,0,0,0,16,11,5,1,15
"9429",14443,"Madison Mut Ins Co",1990,1998,9,0,0,0,16,11,5,1,15
"9430",14443,"Madison Mut Ins Co",1990,1999,10,0,0,0,16,11,5,1,15
"9431",14443,"Madison Mut Ins Co",1991,1991,1,0,0,0,15,10,5,1,15
"9432",14443,"Madison Mut Ins Co",1991,1992,2,0,0,0,15,10,5,1,15
"9433",14443,"Madison Mut Ins Co",1991,1993,3,0,0,0,15,10,5,1,15
"9434",14443,"Madison Mut Ins Co",1991,1994,4,0,0,0,15,10,5,1,15
"9435",14443,"Madison Mut Ins Co",1991,1995,5,0,0,0,15,10,5,1,15
"9436",14443,"Madison Mut Ins Co",1991,1996,6,0,0,0,15,10,5,1,15
"9437",14443,"Madison Mut Ins Co",1991,1997,7,0,0,0,15,10,5,1,15
"9438",14443,"Madison Mut Ins Co",1991,1998,8,0,0,0,15,10,5,1,15
"9439",14443,"Madison Mut Ins Co",1991,1999,9,0,0,0,15,10,5,1,15
"9440",14443,"Madison Mut Ins Co",1991,2000,10,0,0,0,15,10,5,1,15
"9441",14443,"Madison Mut Ins Co",1992,1992,1,0,0,0,16,10,6,1,15
"9442",14443,"Madison Mut Ins Co",1992,1993,2,0,0,0,16,10,6,1,15
"9443",14443,"Madison Mut Ins Co",1992,1994,3,0,0,0,16,10,6,1,15
"9444",14443,"Madison Mut Ins Co",1992,1995,4,0,0,0,16,10,6,1,15
"9445",14443,"Madison Mut Ins Co",1992,1996,5,0,0,0,16,10,6,1,15
"9446",14443,"Madison Mut Ins Co",1992,1997,6,0,0,0,16,10,6,1,15
"9447",14443,"Madison Mut Ins Co",1992,1998,7,0,0,0,16,10,6,1,15
"9448",14443,"Madison Mut Ins Co",1992,1999,8,0,0,0,16,10,6,1,15
"9449",14443,"Madison Mut Ins Co",1992,2000,9,0,0,0,16,10,6,1,15
"9450",14443,"Madison Mut Ins Co",1992,2001,10,0,0,0,16,10,6,1,15
"9451",14443,"Madison Mut Ins Co",1993,1993,1,0,0,0,21,13,8,1,15
"9452",14443,"Madison Mut Ins Co",1993,1994,2,0,0,0,21,13,8,1,15
"9453",14443,"Madison Mut Ins Co",1993,1995,3,0,0,0,21,13,8,1,15
"9454",14443,"Madison Mut Ins Co",1993,1996,4,0,0,0,21,13,8,1,15
"9455",14443,"Madison Mut Ins Co",1993,1997,5,0,0,0,21,13,8,1,15
"9456",14443,"Madison Mut Ins Co",1993,1998,6,0,0,0,21,13,8,1,15
"9457",14443,"Madison Mut Ins Co",1993,1999,7,0,0,0,21,13,8,1,15
"9458",14443,"Madison Mut Ins Co",1993,2000,8,0,0,0,21,13,8,1,15
"9459",14443,"Madison Mut Ins Co",1993,2001,9,0,0,0,21,13,8,1,15
"9460",14443,"Madison Mut Ins Co",1993,2002,10,0,0,0,21,13,8,1,15
"9461",14443,"Madison Mut Ins Co",1994,1994,1,15,0,15,21,14,7,1,15
"9462",14443,"Madison Mut Ins Co",1994,1995,2,0,0,0,21,14,7,1,15
"9463",14443,"Madison Mut Ins Co",1994,1996,3,0,0,0,21,14,7,1,15
"9464",14443,"Madison Mut Ins Co",1994,1997,4,0,0,0,21,14,7,1,15
"9465",14443,"Madison Mut Ins Co",1994,1998,5,0,0,0,21,14,7,1,15
"9466",14443,"Madison Mut Ins Co",1994,1999,6,0,0,0,21,14,7,1,15
"9467",14443,"Madison Mut Ins Co",1994,2000,7,0,0,0,21,14,7,1,15
"9468",14443,"Madison Mut Ins Co",1994,2001,8,0,0,0,21,14,7,1,15
"9469",14443,"Madison Mut Ins Co",1994,2002,9,0,0,0,21,14,7,1,15
"9470",14443,"Madison Mut Ins Co",1994,2003,10,0,0,0,21,14,7,1,15
"9471",14443,"Madison Mut Ins Co",1995,1995,1,15,0,15,25,17,8,1,15
"9472",14443,"Madison Mut Ins Co",1995,1996,2,0,0,0,25,17,8,1,15
"9473",14443,"Madison Mut Ins Co",1995,1997,3,0,0,0,25,17,8,1,15
"9474",14443,"Madison Mut Ins Co",1995,1998,4,0,0,0,25,17,8,1,15
"9475",14443,"Madison Mut Ins Co",1995,1999,5,0,0,0,25,17,8,1,15
"9476",14443,"Madison Mut Ins Co",1995,2000,6,0,0,0,25,17,8,1,15
"9477",14443,"Madison Mut Ins Co",1995,2001,7,0,0,0,25,17,8,1,15
"9478",14443,"Madison Mut Ins Co",1995,2002,8,0,0,0,25,17,8,1,15
"9479",14443,"Madison Mut Ins Co",1995,2003,9,0,0,0,25,17,8,1,15
"9480",14443,"Madison Mut Ins Co",1995,2004,10,0,0,0,25,17,8,1,15
"9481",14443,"Madison Mut Ins Co",1996,1996,1,16,0,15,28,17,11,1,15
"9482",14443,"Madison Mut Ins Co",1996,1997,2,0,0,0,28,17,11,1,15
"9483",14443,"Madison Mut Ins Co",1996,1998,3,1,0,0,28,17,11,1,15
"9484",14443,"Madison Mut Ins Co",1996,1999,4,-1,-1,0,28,17,11,1,15
"9485",14443,"Madison Mut Ins Co",1996,2000,5,-1,-1,0,28,17,11,1,15
"9486",14443,"Madison Mut Ins Co",1996,2001,6,-1,-1,0,28,17,11,1,15
"9487",14443,"Madison Mut Ins Co",1996,2002,7,-1,0,0,28,17,11,1,15
"9488",14443,"Madison Mut Ins Co",1996,2003,8,-1,-1,0,28,17,11,1,15
"9489",14443,"Madison Mut Ins Co",1996,2004,9,-1,-1,0,28,17,11,1,15
"9490",14443,"Madison Mut Ins Co",1996,2005,10,-1,-1,0,28,17,11,1,15
"9491",14443,"Madison Mut Ins Co",1997,1997,1,15,0,15,32,21,11,1,15
"9492",14443,"Madison Mut Ins Co",1997,1998,2,0,0,0,32,21,11,1,15
"9493",14443,"Madison Mut Ins Co",1997,1999,3,0,0,0,32,21,11,1,15
"9494",14443,"Madison Mut Ins Co",1997,2000,4,0,0,0,32,21,11,1,15
"9495",14443,"Madison Mut Ins Co",1997,2001,5,0,0,0,32,21,11,1,15
"9496",14443,"Madison Mut Ins Co",1997,2002,6,0,0,0,32,21,11,1,15
"9497",14443,"Madison Mut Ins Co",1997,2003,7,0,0,0,32,21,11,1,15
"9498",14443,"Madison Mut Ins Co",1997,2004,8,0,0,0,32,21,11,1,15
"9499",14443,"Madison Mut Ins Co",1997,2005,9,0,0,0,32,21,11,1,15
"9500",14443,"Madison Mut Ins Co",1997,2006,10,0,0,0,32,21,11,1,15
"9501",14451,"Marysville Mut Ins Co",1988,1988,1,5,4,0,48,7,41,1,1
"9502",14451,"Marysville Mut Ins Co",1988,1989,2,4,4,0,48,7,41,1,1
"9503",14451,"Marysville Mut Ins Co",1988,1990,3,4,4,0,48,7,41,1,1
"9504",14451,"Marysville Mut Ins Co",1988,1991,4,4,4,0,48,7,41,1,1
"9505",14451,"Marysville Mut Ins Co",1988,1992,5,4,4,0,48,7,41,1,1
"9506",14451,"Marysville Mut Ins Co",1988,1993,6,4,4,0,48,7,41,1,1
"9507",14451,"Marysville Mut Ins Co",1988,1994,7,4,4,0,48,7,41,1,1
"9508",14451,"Marysville Mut Ins Co",1988,1995,8,4,4,0,48,7,41,1,1
"9509",14451,"Marysville Mut Ins Co",1988,1996,9,4,4,0,48,7,41,1,1
"9510",14451,"Marysville Mut Ins Co",1988,1997,10,4,4,0,48,7,41,1,1
"9511",14451,"Marysville Mut Ins Co",1989,1989,1,5,5,0,54,8,46,1,1
"9512",14451,"Marysville Mut Ins Co",1989,1990,2,8,8,0,54,8,46,1,1
"9513",14451,"Marysville Mut Ins Co",1989,1991,3,8,8,0,54,8,46,1,1
"9514",14451,"Marysville Mut Ins Co",1989,1992,4,8,8,0,54,8,46,1,1
"9515",14451,"Marysville Mut Ins Co",1989,1993,5,8,8,0,54,8,46,1,1
"9516",14451,"Marysville Mut Ins Co",1989,1994,6,8,8,0,54,8,46,1,1
"9517",14451,"Marysville Mut Ins Co",1989,1995,7,8,8,0,54,8,46,1,1
"9518",14451,"Marysville Mut Ins Co",1989,1996,8,8,8,0,54,8,46,1,1
"9519",14451,"Marysville Mut Ins Co",1989,1997,9,8,8,0,54,8,46,1,1
"9520",14451,"Marysville Mut Ins Co",1989,1998,10,8,8,0,54,8,46,1,1
"9521",14451,"Marysville Mut Ins Co",1990,1990,1,19,3,0,60,3,57,1,1
"9522",14451,"Marysville Mut Ins Co",1990,1991,2,17,16,0,60,3,57,1,1
"9523",14451,"Marysville Mut Ins Co",1990,1992,3,37,31,0,60,3,57,1,1
"9524",14451,"Marysville Mut Ins Co",1990,1993,4,33,33,0,60,3,57,1,1
"9525",14451,"Marysville Mut Ins Co",1990,1994,5,33,33,0,60,3,57,1,1
"9526",14451,"Marysville Mut Ins Co",1990,1995,6,33,33,0,60,3,57,1,1
"9527",14451,"Marysville Mut Ins Co",1990,1996,7,33,33,0,60,3,57,1,1
"9528",14451,"Marysville Mut Ins Co",1990,1997,8,33,33,0,60,3,57,1,1
"9529",14451,"Marysville Mut Ins Co",1990,1998,9,33,33,0,60,3,57,1,1
"9530",14451,"Marysville Mut Ins Co",1990,1999,10,33,33,0,60,3,57,1,1
"9531",14451,"Marysville Mut Ins Co",1991,1991,1,6,4,0,69,20,49,1,1
"9532",14451,"Marysville Mut Ins Co",1991,1992,2,4,4,0,69,20,49,1,1
"9533",14451,"Marysville Mut Ins Co",1991,1993,3,4,4,0,69,20,49,1,1
"9534",14451,"Marysville Mut Ins Co",1991,1994,4,4,4,0,69,20,49,1,1
"9535",14451,"Marysville Mut Ins Co",1991,1995,5,4,4,0,69,20,49,1,1
"9536",14451,"Marysville Mut Ins Co",1991,1996,6,4,4,0,69,20,49,1,1
"9537",14451,"Marysville Mut Ins Co",1991,1997,7,4,4,0,69,20,49,1,1
"9538",14451,"Marysville Mut Ins Co",1991,1998,8,4,4,0,69,20,49,1,1
"9539",14451,"Marysville Mut Ins Co",1991,1999,9,4,4,0,69,20,49,1,1
"9540",14451,"Marysville Mut Ins Co",1991,2000,10,4,4,0,69,20,49,1,1
"9541",14451,"Marysville Mut Ins Co",1992,1992,1,10,6,0,82,14,68,1,1
"9542",14451,"Marysville Mut Ins Co",1992,1993,2,10,10,0,82,14,68,1,1
"9543",14451,"Marysville Mut Ins Co",1992,1994,3,23,11,0,82,14,68,1,1
"9544",14451,"Marysville Mut Ins Co",1992,1995,4,63,63,0,82,14,68,1,1
"9545",14451,"Marysville Mut Ins Co",1992,1996,5,63,63,0,82,14,68,1,1
"9546",14451,"Marysville Mut Ins Co",1992,1997,6,63,63,0,82,14,68,1,1
"9547",14451,"Marysville Mut Ins Co",1992,1998,7,63,63,0,82,14,68,1,1
"9548",14451,"Marysville Mut Ins Co",1992,1999,8,63,63,0,82,14,68,1,1
"9549",14451,"Marysville Mut Ins Co",1992,2000,9,63,63,0,82,14,68,1,1
"9550",14451,"Marysville Mut Ins Co",1992,2001,10,63,63,0,82,14,68,1,1
"9551",14451,"Marysville Mut Ins Co",1993,1993,1,28,11,0,89,19,70,1,1
"9552",14451,"Marysville Mut Ins Co",1993,1994,2,33,13,0,89,19,70,1,1
"9553",14451,"Marysville Mut Ins Co",1993,1995,3,72,22,0,89,19,70,1,1
"9554",14451,"Marysville Mut Ins Co",1993,1996,4,49,49,0,89,19,70,1,1
"9555",14451,"Marysville Mut Ins Co",1993,1997,5,49,49,0,89,19,70,1,1
"9556",14451,"Marysville Mut Ins Co",1993,1998,6,49,49,0,89,19,70,1,1
"9557",14451,"Marysville Mut Ins Co",1993,1999,7,49,49,0,89,19,70,1,1
"9558",14451,"Marysville Mut Ins Co",1993,2000,8,49,49,0,89,19,70,1,1
"9559",14451,"Marysville Mut Ins Co",1993,2001,9,49,49,0,89,19,70,1,1
"9560",14451,"Marysville Mut Ins Co",1993,2002,10,49,49,0,89,19,70,1,1
"9561",14451,"Marysville Mut Ins Co",1994,1994,1,54,28,0,78,7,71,1,1
"9562",14451,"Marysville Mut Ins Co",1994,1995,2,83,62,0,78,7,71,1,1
"9563",14451,"Marysville Mut Ins Co",1994,1996,3,39,39,0,78,7,71,1,1
"9564",14451,"Marysville Mut Ins Co",1994,1997,4,39,39,0,78,7,71,1,1
"9565",14451,"Marysville Mut Ins Co",1994,1998,5,39,39,0,78,7,71,1,1
"9566",14451,"Marysville Mut Ins Co",1994,1999,6,39,39,0,78,7,71,1,1
"9567",14451,"Marysville Mut Ins Co",1994,2000,7,39,39,0,78,7,71,1,1
"9568",14451,"Marysville Mut Ins Co",1994,2001,8,39,39,0,78,7,71,1,1
"9569",14451,"Marysville Mut Ins Co",1994,2002,9,39,39,0,78,7,71,1,1
"9570",14451,"Marysville Mut Ins Co",1994,2003,10,39,39,0,78,7,71,1,1
"9571",14451,"Marysville Mut Ins Co",1995,1995,1,9,7,0,71,6,65,1,1
"9572",14451,"Marysville Mut Ins Co",1995,1996,2,9,9,0,71,6,65,1,1
"9573",14451,"Marysville Mut Ins Co",1995,1997,3,10,10,0,71,6,65,1,1
"9574",14451,"Marysville Mut Ins Co",1995,1998,4,10,10,0,71,6,65,1,1
"9575",14451,"Marysville Mut Ins Co",1995,1999,5,10,10,0,71,6,65,1,1
"9576",14451,"Marysville Mut Ins Co",1995,2000,6,10,10,0,71,6,65,1,1
"9577",14451,"Marysville Mut Ins Co",1995,2001,7,10,10,0,71,6,65,1,1
"9578",14451,"Marysville Mut Ins Co",1995,2002,8,10,10,0,71,6,65,1,1
"9579",14451,"Marysville Mut Ins Co",1995,2003,9,10,10,0,71,6,65,1,1
"9580",14451,"Marysville Mut Ins Co",1995,2004,10,10,10,0,71,6,65,1,1
"9581",14451,"Marysville Mut Ins Co",1996,1996,1,7,5,0,75,4,71,1,1
"9582",14451,"Marysville Mut Ins Co",1996,1997,2,10,10,0,75,4,71,1,1
"9583",14451,"Marysville Mut Ins Co",1996,1998,3,10,10,0,75,4,71,1,1
